"Gene","ModuleColor","ModuleLabel"
"OSBP","turquoise",1
"OSBP2","yellow",4
"OSBPL11","turquoise",1
"OSBPL1A","grey",0
"OSBPL2","grey",0
"OSBPL3","grey",0
"OSBPL5","blue",2
"OSBPL6","blue",2
"OSBPL7","turquoise",1
"OSBPL8","turquoise",1
"OSBPL9","turquoise",1
"OSCAR","blue",2
"OSCP1","turquoise",1
"OSGEP","turquoise",1
"OSGIN1","brown",3
"OSGIN2","blue",2
"OSM","turquoise",1
"OSR1","turquoise",1
"OSR2","yellow",4
"OSTBETA","grey",0
"OSTC","grey",0
"OSTCL","blue",2
"OSTF1","grey",0
"OSTM1","brown",3
"OSTalpha","blue",2
"OTOF","brown",3
"OTOL1","brown",3
"OTOP2","yellow",4
"OTOP3","grey",0
"OTOS","brown",3
"OTP","yellow",4
"OTUB1","blue",2
"OTUB2","blue",2
"OTUD3","grey",0
"OTUD4","brown",3
"OTUD6B","turquoise",1
"OTUD7B","turquoise",1
"OTX1","yellow",4
"OTX2","yellow",4
"OTX2OS1","yellow",4
"OVCA2","grey",0
"OVCH1","brown",3
"OVCH2","brown",3
"OVGP1","green",5
"OVOL1","grey",0
"OVOL2","yellow",4
"OXA1L","turquoise",1
"OXCT1","grey",0
"OXER1","blue",2
"OXR1","turquoise",1
"OXSR1","turquoise",1
"OXT","blue",2
"P11","grey",0
"P2RX1","blue",2
"P2RX2","brown",3
"P2RX3","blue",2
"P2RX4","grey",0
"P2RX5","grey",0
"P2RX6","grey",0
"P2RX7","blue",2
"P2RY1","grey",0
"P2RY11","grey",0
"P2RY12","blue",2
"P2RY14","blue",2
"P2RY2","grey",0
"P2RY6","brown",3
"P4HA1","turquoise",1
"P4HA2","brown",3
"P4HA3","yellow",4
"P4HB","blue",2
"P4HTM","turquoise",1
"PA2G4","turquoise",1
"PA2G4P4","blue",2
"PAAF1","turquoise",1
"PABPC1L","grey",0
"PABPC3","brown",3
"PABPC4","grey",0
"PABPC4L","yellow",4
"PABPN1L","brown",3
"PACRG","brown",3
"PACS1","turquoise",1
"PACS2","blue",2
"PACSIN1","blue",2
"PACSIN2","blue",2
"PACSIN3","blue",2
"PADI1","brown",3
"PADI2","brown",3
"PADI4","blue",2
"PAF1","turquoise",1
"PAFAH1B1","turquoise",1
"PAFAH1B2","turquoise",1
"PAFAH1B3","grey",0
"PAG1","grey",0
"PAICS","turquoise",1
"PAIP1","turquoise",1
"PAIP2","turquoise",1
"PAIP2B","yellow",4
"PAK1","grey",0
"PAK1IP1","turquoise",1
"PAK2","turquoise",1
"PAK4","turquoise",1
"PAK6","blue",2
"PAK7","yellow",4
"PALB2","turquoise",1
"PALLD","blue",2
"PALM","blue",2
"PALM2","yellow",4
"PALM3","brown",3
"PAM","brown",3
"PAMR1","grey",0
"PAN2","turquoise",1
"PAN3","turquoise",1
"PANK1","grey",0
"PANK2","blue",2
"PANK3","grey",0
"PANK4","blue",2
"PANX1","turquoise",1
"PANX2","blue",2
"PANX3","yellow",4
"PAOX","grey",0
"PAPD4","turquoise",1
"PAPD5","blue",2
"PAPL","turquoise",1
"PAPLN","yellow",4
"PAPOLA","grey",0
"PAPOLB","grey",0
"PAPOLG","turquoise",1
"PAPSS2","blue",2
"PAQR3","grey",0
"PAQR4","grey",0
"PAQR5","blue",2
"PAQR6","turquoise",1
"PAQR7","blue",2
"PAQR8","turquoise",1
"PAQR9","brown",3
"PARD3","blue",2
"PARD3B","grey",0
"PARD6A","brown",3
"PARD6B","blue",2
"PARD6G","grey",0
"PARK2","grey",0
"PARL","turquoise",1
"PARN","turquoise",1
"PARP1","turquoise",1
"PARP10","blue",2
"PARP11","blue",2
"PARP12","grey",0
"PARP14","grey",0
"PARP15","grey",0
"PARP16","turquoise",1
"PARP2","grey",0
"PARP3","turquoise",1
"PARP6","turquoise",1
"PARP8","yellow",4
"PARP9","grey",0
"PARS2","turquoise",1
"PART1","brown",3
"PARVA","yellow",4
"PARVB","blue",2
"PARVG","blue",2
"PASK","blue",2
"PATE1","green",5
"PATE3","grey",0
"PATE4","brown",3
"PATL1","grey",0
"PATL2","blue",2
"PATZ1","grey",0
"PAWR","grey",0
"PAX1","yellow",4
"PAX2","yellow",4
"PAX3","yellow",4
"PAX4","grey",0
"PAX5","yellow",4
"PAX6","yellow",4
"PAX7","turquoise",1
"PAX8","grey",0
"PAX9","yellow",4
"PAXIP1","turquoise",1
"PBK","turquoise",1
"PBLD","turquoise",1
"PBOV1","green",5
"PBRM1","grey",0
"PBX1","brown",3
"PBX2","blue",2
"PBX3","grey",0
"PBX4","turquoise",1
"PBXIP1","grey",0
"PC","brown",3
"PCBD1","grey",0
"PCBD2","grey",0
"PCBP1","blue",2
"PCBP2","turquoise",1
"PCBP3","brown",3
"PCBP4","blue",2
"PCCA","blue",2
"PCCB","blue",2
"PCDH1","brown",3
"PCDH10","yellow",4
"PCDH12","blue",2
"PCDH17","yellow",4
"PCDH18","turquoise",1
"PCDH20","yellow",4
"PCDH21","brown",3
"PCDH24","blue",2
"PCDH7","yellow",4
"PCDH8","yellow",4
"PCDHA1","yellow",4
"PCDHA10","yellow",4
"PCDHA11","yellow",4
"PCDHA12","yellow",4
"PCDHA13","yellow",4
"PCDHA2","yellow",4
"PCDHA3","yellow",4
"PCDHA4","yellow",4
"PCDHA5","yellow",4
"PCDHA6","yellow",4
"PCDHA7","yellow",4
"PCDHA8","yellow",4
"PCDHA9","yellow",4
"PCDHAC1","yellow",4
"PCDHAC2","yellow",4
"PCDHB1","brown",3
"PCDHB15","red",6
"PCDHB16","grey",0
"PCDHB2","yellow",4
"PCDHB4","grey",0
"PCDHB5","blue",2
"PCDHGA1","red",6
"PCDHGA10","red",6
"PCDHGA11","red",6
"PCDHGA12","red",6
"PCDHGA2","red",6
"PCDHGA3","red",6
"PCDHGA4","red",6
"PCDHGA5","red",6
"PCDHGA6","red",6
"PCDHGA7","red",6
"PCDHGA8","red",6
"PCDHGA9","red",6
"PCDHGB1","red",6
"PCDHGB2","red",6
"PCDHGB3","red",6
"PCDHGB4","red",6
"PCDHGB5","red",6
"PCDHGB6","red",6
"PCDHGB7","red",6
"PCDHGB8P","red",6
"PCDHGC3","red",6
"PCDHGC4","red",6
"PCDHGC5","red",6
"PCF11","turquoise",1
"PCGF1","turquoise",1
"PCGF2","brown",3
"PCGF3","blue",2
"PCGF5","grey",0
"PCGF6","grey",0
"PCID2","turquoise",1
"PCIF1","turquoise",1
"PCK1","brown",3
"PCK2","turquoise",1
"PCLO","yellow",4
"PCM1","turquoise",1
"PCMT1","grey",0
"PCMTD1","turquoise",1
"PCNA","grey",0
"PCNP","turquoise",1
"PCNT","brown",3
"PCNX","grey",0
"PCNXL2","blue",2
"PCNXL3","grey",0
"PCOLCE","green",5
"PCOLCE2","grey",0
"PCOTH","grey",0
"PCSK1","yellow",4
"PCSK2","yellow",4
"PCSK4","grey",0
"PCSK6","yellow",4
"PCSK7","grey",0
"PCSK9","yellow",4
"PCTP","blue",2
"PCYOX1","grey",0
"PCYOX1L","turquoise",1
"PCYT1A","turquoise",1
"PCYT2","blue",2
"PDAP1","turquoise",1
"PDCD1","brown",3
"PDCD10","turquoise",1
"PDCD11","turquoise",1
"PDCD2","grey",0
"PDCD2L","turquoise",1
"PDCD4","grey",0
"PDCD5","turquoise",1
"PDCD6","turquoise",1
"PDCD6IP","turquoise",1
"PDCD7","turquoise",1
"PDCL2","grey",0
"PDCL3","blue",2
"PDE10A","yellow",4
"PDE11A","brown",3
"PDE12","turquoise",1
"PDE1A","grey",0
"PDE1B","brown",3
"PDE1C","yellow",4
"PDE2A","green",5
"PDE3A","yellow",4
"PDE3B","grey",0
"PDE4A","brown",3
"PDE4B","yellow",4
"PDE4C","grey",0
"PDE4D","blue",2
"PDE4DIP","brown",3
"PDE5A","turquoise",1
"PDE6B","brown",3
"PDE6C","brown",3
"PDE6D","turquoise",1
"PDE6G","brown",3
"PDE6H","blue",2
"PDE7A","turquoise",1
"PDE7B","brown",3
"PDE8A","turquoise",1
"PDE8B","grey",0
"PDE9A","grey",0
"PDF","grey",0
"PDGFA","green",5
"PDGFB","blue",2
"PDGFC","yellow",4
"PDGFD","grey",0
"PDGFRA","yellow",4
"PDGFRL","grey",0
"PDHB","turquoise",1
"PDHX","turquoise",1
"PDIA2","brown",3
"PDIA4","turquoise",1
"PDIA5","blue",2
"PDIA6","brown",3
"PDIK1L","turquoise",1
"PDK1","turquoise",1
"PDK4","yellow",4
"PDLIM1","green",5
"PDLIM2","blue",2
"PDLIM4","blue",2
"PDLIM5","turquoise",1
"PDLIM7","blue",2
"PDP1","green",5
"PDP2","turquoise",1
"PDPN","blue",2
"PDRG1","turquoise",1
"PDS5A","turquoise",1
"PDS5B","blue",2
"PDSS1","turquoise",1
"PDSS2","turquoise",1
"PDX1","yellow",4
"PDXK","brown",3
"PDXP","grey",0
"PDYN","grey",0
"PDZD2","green",5
"PDZD7","grey",0
"PDZD8","turquoise",1
"PDZK1","brown",3
"PDZK1IP1","blue",2
"PDZRN3","yellow",4
"PDZRN4","yellow",4
"PEAR1","green",5
"PEBP1","turquoise",1
"PEBP4","brown",3
"PECAM1","grey",0
"PECI","yellow",4
"PECR","grey",0
"PEF1","turquoise",1
"PEG10","grey",0
"PEG3","grey",0
"PELI1","turquoise",1
"PELI2","blue",2
"PELI3","grey",0
"PELO","turquoise",1
"PELP1","turquoise",1
"PEMT","blue",2
"PENK","yellow",4
"PEPD","turquoise",1
"PER1","blue",2
"PER2","grey",0
"PER3","blue",2
"PER4","grey",0
"PERP","grey",0
"PES1","turquoise",1
"PET112L","turquoise",1
"PET117","blue",2
"PEX1","turquoise",1
"PEX10","brown",3
"PEX11A","turquoise",1
"PEX11B","turquoise",1
"PEX11G","grey",0
"PEX12","turquoise",1
"PEX13","turquoise",1
"PEX14","blue",2
"PEX16","turquoise",1
"PEX26","turquoise",1
"PEX3","turquoise",1
"PEX5","blue",2
"PEX6","turquoise",1
"PEX7","turquoise",1
"PF4","yellow",4
"PFAS","turquoise",1
"PFDN1","turquoise",1
"PFDN2","turquoise",1
"PFDN4","green",5
"PFDN5","turquoise",1
"PFDN6","blue",2
"PFKFB2","turquoise",1
"PFKFB3","grey",0
"PFKFB4","turquoise",1
"PFKL","grey",0
"PFKM","turquoise",1
"PFKP","blue",2
"PFN1","turquoise",1
"PFN2","turquoise",1
"PGAM1","turquoise",1
"PGAM5","grey",0
"PGAP2","turquoise",1
"PGAP3","turquoise",1
"PGBD1","turquoise",1
"PGBD3","blue",2
"PGBD4","grey",0
"PGBD5","blue",2
"PGC","brown",3
"PGCP","blue",2
"PGD","grey",0
"PGF","blue",2
"PGGT1B","turquoise",1
"PGK2","green",5
"PGLS","turquoise",1
"PGLYRP1","brown",3
"PGLYRP2","green",5
"PGLYRP3","brown",3
"PGM1","blue",2
"PGM2","turquoise",1
"PGM3","brown",3
"PGP","turquoise",1
"PGPEP1","turquoise",1
"PGS1","blue",2
"PHACTR1","yellow",4
"PHACTR2","yellow",4
"PHACTR3","yellow",4
"PHACTR4","blue",2
"PHAX","grey",0
"PHB","turquoise",1
"PHB2","turquoise",1
"PHC1","blue",2
"PHC2","grey",0
"PHC3","turquoise",1
"PHF1","green",5
"PHF10","turquoise",1
"PHF11","turquoise",1
"PHF12","turquoise",1
"PHF13","brown",3
"PHF14","grey",0
"PHF15","turquoise",1
"PHF17","grey",0
"PHF2","blue",2
"PHF20L1","grey",0
"PHF21A","green",5
"PHF21B","yellow",4
"PHF23","turquoise",1
"PHF5A","turquoise",1
"PHF7","grey",0
"PHGDH","blue",2
"PHGR1","blue",2
"PHIP","turquoise",1
"PHKB","grey",0
"PHKG1","blue",2
"PHKG2","turquoise",1
"PHLDA1","blue",2
"PHLDA2","turquoise",1
"PHLDA3","blue",2
"PHLDB1","blue",2
"PHLDB2","blue",2
"PHLDB3","grey",0
"PHLPP1","blue",2
"PHOSPHO1","turquoise",1
"PHOSPHO2","turquoise",1
"PHOX2A","grey",0
"PHPT1","grey",0
"PHRF1","grey",0
"PHTF1","turquoise",1
"PHTF2","turquoise",1
"PHYH","blue",2
"PHYHD1","grey",0
"PHYHIP","grey",0
"PHYHIPL","yellow",4
"PI15","grey",0
"PI3","blue",2
"PI4K2A","green",5
"PI4K2B","turquoise",1
"PI4KA","grey",0
"PI4KB","blue",2
"PIAS1","blue",2
"PIAS3","turquoise",1
"PIAS4","grey",0
"PIBF1","turquoise",1
"PICALM","blue",2
"PICK1","grey",0
"PID1","yellow",4
"PIF1","turquoise",1
"PIGB","turquoise",1
"PIGC","grey",0
"PIGF","turquoise",1
"PIGG","blue",2
"PIGH","grey",0
"PIGK","turquoise",1
"PIGL","turquoise",1
"PIGM","turquoise",1
"PIGO","turquoise",1
"PIGP","grey",0
"PIGQ","blue",2
"PIGR","brown",3
"PIGS","grey",0
"PIGT","grey",0
"PIGU","grey",0
"PIGV","turquoise",1
"PIGW","turquoise",1
"PIGX","turquoise",1
"PIGY","blue",2
"PIGZ","grey",0
"PIH1D1","turquoise",1
"PIH1D2","turquoise",1
"PIK3AP1","grey",0
"PIK3C2A","turquoise",1
"PIK3C2B","grey",0
"PIK3CA","turquoise",1
"PIK3CB","blue",2
"PIK3CD","blue",2
"PIK3CG","grey",0
"PIK3IP1","turquoise",1
"PIK3R1","grey",0
"PIK3R2","blue",2
"PIK3R3","grey",0
"PIK3R5","blue",2
"PIK3R6","blue",2
"PIKFYVE","blue",2
"PILRA","blue",2
"PIM1","grey",0
"PIM3","blue",2
"PIN1","grey",0
"PINK1","grey",0
"PINX1","turquoise",1
"PION","grey",0
"PIP4K2A","blue",2
"PIP4K2B","turquoise",1
"PIP4K2C","grey",0
"PIP5K1A","turquoise",1
"PIP5K1B","turquoise",1
"PIP5K1C","blue",2
"PIP5KL1","blue",2
"PIPOX","blue",2
"PIPSL","brown",3
"PIRT","brown",3
"PISD","grey",0
"PISRT1","brown",3
"PITPNA","grey",0
"PITPNB","turquoise",1
"PITPNC1","grey",0
"PITPNM1","grey",0
"PITPNM2","blue",2
"PITPNM3","blue",2
"PITRM1","grey",0
"PITX1","yellow",4
"PITX2","yellow",4
"PITX3","brown",3
"PIWIL1","blue",2
"PIWIL2","grey",0
"PIWIL4","grey",0
"PJA2","turquoise",1
"PKD1","turquoise",1
"PKD1L1","grey",0
"PKD1L2","brown",3
"PKD2L1","brown",3
"PKDCC","brown",3
"PKDREJ","grey",0
"PKHD1","brown",3
"PKIB","turquoise",1
"PKIG","blue",2
"PKLR","brown",3
"PKM2","turquoise",1
"PKN1","grey",0
"PKN2","brown",3
"PKN3","brown",3
"PKNOX1","turquoise",1
"PKP1","yellow",4
"PKP2","blue",2
"PKP3","blue",2
"PKP4","turquoise",1
"PL-5283","blue",2
"PLA1A","grey",0
"PLA2G12A","grey",0
"PLA2G12B","brown",3
"PLA2G15","turquoise",1
"PLA2G1B","brown",3
"PLA2G2A","brown",3
"PLA2G2C","grey",0
"PLA2G2D","brown",3
"PLA2G2E","brown",3
"PLA2G2F","blue",2
"PLA2G3","grey",0
"PLA2G4E","brown",3
"PLA2G4F","turquoise",1
"PLA2G6","blue",2
"PLA2G7","yellow",4
"PLA2R1","brown",3
"PLAA","turquoise",1
"PLAC1L","brown",3
"PLAC2","yellow",4
"PLAC8","blue",2
"PLAG1","turquoise",1
"PLAGL1","grey",0
"PLAGL2","grey",0
"PLAT","blue",2
"PLAU","blue",2
"PLB1","brown",3
"PLBD1","blue",2
"PLBD2","turquoise",1
"PLCB1","turquoise",1
"PLCB2","grey",0
"PLCB3","grey",0
"PLCB4","yellow",4
"PLCD1","grey",0
"PLCD3","green",5
"PLCD4","grey",0
"PLCE1","green",5
"PLCG1","turquoise",1
"PLCG2","turquoise",1
"PLCH1","brown",3
"PLCH2","brown",3
"PLCL1","grey",0
"PLCL2","blue",2
"PLCXD2","grey",0
"PLCXD3","yellow",4
"PLCZ1","green",5
"PLD1","blue",2
"PLD2","grey",0
"PLD3","brown",3
"PLD4","blue",2
"PLD5","yellow",4
"PLD6","grey",0
"PLDN","turquoise",1
"PLEC1","grey",0
"PLEK","blue",2
"PLEKHA1","grey",0
"PLEKHA2","blue",2
"PLEKHA3","turquoise",1
"PLEKHA5","blue",2
"PLEKHA6","blue",2
"PLEKHA7","green",5
"PLEKHA9","turquoise",1
"PLEKHB1","grey",0
"PLEKHB2","grey",0
"PLEKHF1","green",5
"PLEKHF2","turquoise",1
"PLEKHG1","turquoise",1
"PLEKHG2","turquoise",1
"PLEKHG3","brown",3
"PLEKHG4","grey",0
"PLEKHG4B","brown",3
"PLEKHG5","brown",3
"PLEKHG6","grey",0
"PLEKHG7","grey",0
"PLEKHH1","grey",0
"PLEKHH2","grey",0
"PLEKHH3","turquoise",1
"PLEKHJ1","turquoise",1
"PLEKHM2","turquoise",1
"PLEKHM3","grey",0
"PLEKHN1","grey",0
"PLEKHO1","turquoise",1
"PLEKHO2","blue",2
"PLIN1","brown",3
"PLIN3","grey",0
"PLIN4","brown",3
"PLIN5","yellow",4
"PLK1S1","yellow",4
"PLK2","grey",0
"PLK3","green",5
"PLK4","grey",0
"PLK5P","yellow",4
"PLLP","grey",0
"PLOD1","brown",3
"PLOD2","brown",3
"PLOD3","grey",0
"PLS1","turquoise",1
"PLSCR2","brown",3
"PLSCR3","turquoise",1
"PLTP","blue",2
"PLUNC","grey",0
"PLVAP","blue",2
"PLXDC1","blue",2
"PLXDC2","yellow",4
"PLXNA1","grey",0
"PLXNA2","blue",2
"PLXNA4","blue",2
"PLXNB1","brown",3
"PLXNB2","grey",0
"PLXNC1","blue",2
"PLXND1","blue",2
"PM20D1","grey",0
"PM20D2","turquoise",1
"PMAIP1","grey",0
"PMEPA1","blue",2
"PMF1","turquoise",1
"PMFBP1","brown",3
"PML","grey",0
"PMM1","turquoise",1
"PMM2","blue",2
"PMP22","turquoise",1
"PMPCB","turquoise",1
"PMS1","turquoise",1
"PMS2L3","turquoise",1
"PMVK","turquoise",1
"PNKD","blue",2
"PNKP","grey",0
"PNLDC1","blue",2
"PNLIP","brown",3
"PNLIPRP1","brown",3
"PNLIPRP2","grey",0
"PNMA1","turquoise",1
"PNMA2","grey",0
"PNMAL2","red",6
"PNN","turquoise",1
"PNO1","turquoise",1
"PNOC","grey",0
"PNP","grey",0
"PNPLA1","brown",3
"PNPLA2","blue",2
"PNPLA5","yellow",4
"PNPLA6","turquoise",1
"PNPLA7","green",5
"PNPLA8","grey",0
"PNPO","grey",0
"PNRC1","turquoise",1
"PODN","yellow",4
"PODNL1","blue",2
"PODXL","grey",0
"PODXL2","grey",0
"POFUT1","grey",0
"POFUT2","grey",0
"POGK","blue",2
"POGZ","turquoise",1
"POL3S","grey",0
"POLA2","turquoise",1
"POLB","turquoise",1
"POLD1","turquoise",1
"POLD2","turquoise",1
"POLD3","grey",0
"POLDIP2","grey",0
"POLDIP3","grey",0
"POLE","blue",2
"POLE2","turquoise",1
"POLE4","grey",0
"POLG","grey",0
"POLG2","turquoise",1
"POLH","turquoise",1
"POLI","grey",0
"POLL","turquoise",1
"POLM","turquoise",1
"POLQ","blue",2
"POLR1A","turquoise",1
"POLR1B","turquoise",1
"POLR1C","grey",0
"POLR1D","turquoise",1
"POLR1E","turquoise",1
"POLR2A","turquoise",1
"POLR2B","grey",0
"POLR2D","blue",2
"POLR2E","turquoise",1
"POLR2F","grey",0
"POLR2G","turquoise",1
"POLR2H","turquoise",1
"POLR2I","turquoise",1
"POLR2L","blue",2
"POLR3A","turquoise",1
"POLR3B","turquoise",1
"POLR3C","turquoise",1
"POLR3D","turquoise",1
"POLR3E","grey",0
"POLR3F","turquoise",1
"POLR3G","turquoise",1
"POLR3GL","green",5
"POLR3K","grey",0
"POLRMT","brown",3
"POLS","brown",3
"POM121","turquoise",1
"POM121L12","grey",0
"POM121L2","brown",3
"POMC","brown",3
"POMGNT1","brown",3
"POMP","grey",0
"POMT1","grey",0
"POMT2","blue",2
"PON1","blue",2
"PON2","turquoise",1
"PON3","grey",0
"POP1","turquoise",1
"POP4","brown",3
"POP5","turquoise",1
"POP7","turquoise",1
"POPDC3","grey",0
"POR","blue",2
"POSTN","blue",2
"POU2AF1","blue",2
"POU2F1","turquoise",1
"POU2F2","blue",2
"POU2F3","yellow",4
"POU3F1","grey",0
"POU3F2","yellow",4
"POU3F3","yellow",4
"POU4F1","yellow",4
"POU4F2","yellow",4
"POU4F3","yellow",4
"POU5F1","blue",2
"POU5F2","turquoise",1
"POU6F1","brown",3
"POU6F2","turquoise",1
"PP14571","brown",3
"PPA1","turquoise",1
"PPA2","turquoise",1
"PPAN","turquoise",1
"PPAN-P2RY11","turquoise",1
"PPAP2B","brown",3
"PPAP2C","grey",0
"PPAPDC1A","grey",0
"PPAPDC1B","grey",0
"PPAPDC2","turquoise",1
"PPARA","grey",0
"PPARD","grey",0
"PPARG","grey",0
"PPARGC1A","brown",3
"PPARGC1B","turquoise",1
"PPAT","turquoise",1
"PPBP","green",5
"PPBPL1","blue",2
"PPBPL2","blue",2
"PPCDC","turquoise",1
"PPCS","turquoise",1
"PPDPF","grey",0
"PPEF2","brown",3
"PPFIA1","grey",0
"PPFIA2","yellow",4
"PPFIA3","grey",0
"PPFIA4","green",5
"PPFIBP1","turquoise",1
"PPFIBP2","blue",2
"PPHLN1","turquoise",1
"PPIA","turquoise",1
"PPIB","turquoise",1
"PPIC","yellow",4
"PPID","turquoise",1
"PPIE","turquoise",1
"PPIF","brown",3
"PPIG","turquoise",1
"PPIH","grey",0
"PPIL1","turquoise",1
"PPIL2","grey",0
"PPIL3","turquoise",1
"PPIL4","turquoise",1
"PPIL5","turquoise",1
"PPIL6","grey",0
"PPM1B","turquoise",1
"PPM1D","turquoise",1
"PPM1E","yellow",4
"PPM1F","blue",2
"PPM1G","blue",2
"PPM1H","blue",2
"PPM1J","grey",0
"PPM1K","turquoise",1
"PPM1L","blue",2
"PPM1M","green",5
"PPME1","turquoise",1
"PPOX","turquoise",1
"PPP1CA","grey",0
"PPP1CB","turquoise",1
"PPP1CC","grey",0
"PPP1R10","turquoise",1
"PPP1R11","turquoise",1
"PPP1R12A","turquoise",1
"PPP1R12B","turquoise",1
"PPP1R12C","turquoise",1
"PPP1R13B","blue",2
"PPP1R13L","brown",3
"PPP1R14A","yellow",4
"PPP1R14B","blue",2
"PPP1R14C","brown",3
"PPP1R14D","brown",3
"PPP1R15A","turquoise",1
"PPP1R15B","grey",0
"PPP1R16A","brown",3
"PPP1R16B","turquoise",1
"PPP1R1A","blue",2
"PPP1R1B","brown",3
"PPP1R1C","brown",3
"PPP1R2P1","blue",2
"PPP1R2P3","grey",0
"PPP1R3B","grey",0
"PPP1R3D","turquoise",1
"PPP1R3E","turquoise",1
"PPP1R3G","grey",0
"PPP1R7","blue",2
"PPP1R8","turquoise",1
"PPP1R9A","brown",3
"PPP1R9B","turquoise",1
"PPP2CA","turquoise",1
"PPP2CB","brown",3
"PPP2R1A","turquoise",1
"PPP2R1B","turquoise",1
"PPP2R2A","turquoise",1
"PPP2R2B","green",5
"PPP2R2C","green",5
"PPP2R2D","blue",2
"PPP2R3A","grey",0
"PPP2R3C","turquoise",1
"PPP2R4","blue",2
"PPP2R5B","turquoise",1
"PPP2R5C","grey",0
"PPP2R5D","turquoise",1
"PPP2R5E","turquoise",1
"PPP3CA","grey",0
"PPP3CB","grey",0
"PPP3CC","grey",0
"PPP3R1","turquoise",1
"PPP4R1","turquoise",1
"PPP4R1L","brown",3
"PPP4R4","grey",0
"PPP5C","turquoise",1
"PPP6C","green",5
"PPPDE1","blue",2
"PPPDE2","grey",0
"PPRC1","turquoise",1
"PPT1","turquoise",1
"PPT2","turquoise",1
"PPTC7","turquoise",1
"PPWD1","turquoise",1
"PPY","blue",2
"PQLC1","grey",0
"PQLC2","blue",2
"PQLC3","grey",0
"PRAC","yellow",4
"PRAGMIN","grey",0
"PRAM1","grey",0
"PRAME","grey",0
"PRC1","grey",0
"PRCC","turquoise",1
"PRCP","turquoise",1
"PRDM1","brown",3
"PRDM10","grey",0
"PRDM11","blue",2
"PRDM12","grey",0
"PRDM13","yellow",4
"PRDM14","yellow",4
"PRDM15","blue",2
"PRDM16","yellow",4
"PRDM2","grey",0
"PRDM4","turquoise",1
"PRDM5","brown",3
"PRDM6","yellow",4
"PRDM8","blue",2
"PRDX1","grey",0
"PRDX2","grey",0
"PRDX3","grey",0
"PRDX5","turquoise",1
"PRDX6","grey",0
"PRDXDD1P","grey",0
"PREB","turquoise",1
"PRELID1","brown",3
"PRELID2","blue",2
"PRELP","turquoise",1
"PREP","blue",2
"PREPL","turquoise",1
"PREX1","grey",0
"PREX2","yellow",4
"PRF1","brown",3
"PRG2","blue",2
"PRG4","grey",0
"PRH1","turquoise",1
"PRHOXNB","grey",0
"PRIC285","brown",3
"PRICKLE1","brown",3
"PRICKLE2","brown",3
"PRICKLE4","turquoise",1
"PRIM1","grey",0
"PRIMA1","yellow",4
"PRKAA1","turquoise",1
"PRKAB1","grey",0
"PRKAB2","turquoise",1
"PRKACA","blue",2
"PRKACB","turquoise",1
"PRKAG1","turquoise",1
"PRKAG2","blue",2
"PRKAG3","grey",0
"PRKAR1A","blue",2
"PRKAR1B","blue",2
"PRKAR2A","grey",0
"PRKAR2B","grey",0
"PRKCA","green",5
"PRKCB","green",5
"PRKCD","grey",0
"PRKCDBP","grey",0
"PRKCE","turquoise",1
"PRKCG","brown",3
"PRKCH","turquoise",1
"PRKCI","turquoise",1
"PRKCQ","yellow",4
"PRKCSH","turquoise",1
"PRKCZ","grey",0
"PRKD1","yellow",4
"PRKD2","turquoise",1
"PRKD3","brown",3
"PRKDC","brown",3
"PRKG1","grey",0
"PRKG2","blue",2
"PRKRA","grey",0
"PRKRIP1","blue",2
"PRKRIR","yellow",4
"PRL","blue",2
"PRLHR","yellow",4
"PRLR","brown",3
"PRM1","brown",3
"PRM2","grey",0
"PRMT1","blue",2
"PRMT10","turquoise",1
"PRMT2","green",5
"PRMT3","turquoise",1
"PRMT5","turquoise",1
"PRMT6","turquoise",1
"PRMT7","turquoise",1
"PRMT8","green",5
"PRND","grey",0
"PRNP","turquoise",1
"PROC","blue",2
"PROCA1","grey",0
"PROCR","brown",3
"PROK1","brown",3
"PROK2","brown",3
"PROM1","brown",3
"PROM2","blue",2
"PROP1","grey",0
"PROS1","blue",2
"PROSC","blue",2
"PROX1","yellow",4
"PROZ","grey",0
"PRPF19","turquoise",1
"PRPF31","turquoise",1
"PRPF38A","turquoise",1
"PRPF38B","blue",2
"PRPF39","blue",2
"PRPF40A","grey",0
"PRPF40B","grey",0
"PRPF4B","turquoise",1
"PRPF6","turquoise",1
"PRPF8","turquoise",1
"PRPH","yellow",4
"PRPS1L1","grey",0
"PRPSAP1","green",5
"PRPSAP2","turquoise",1
"PRR11","turquoise",1
"PRR12","brown",3
"PRR13","turquoise",1
"PRR14","turquoise",1
"PRR15L","brown",3
"PRR16","brown",3
"PRR18","brown",3
"PRR19","grey",0
"PRR21","brown",3
"PRR22","turquoise",1
"PRR24","blue",2
"PRR25","brown",3
"PRR3","blue",2
"PRR4","turquoise",1
"PRR5","blue",2
"PRR5-ARHGAP8","grey",0
"PRR5L","turquoise",1
"PRR7","grey",0
"PRRC1","grey",0
"PRRG2","green",5
"PRRT1","grey",0
"PRRT2","turquoise",1
"PRRT3","grey",0
"PRRT4","yellow",4
"PRRX1","yellow",4
"PRRX2","brown",3
"PRSS1","grey",0
"PRSS16","grey",0
"PRSS22","turquoise",1
"PRSS23","blue",2
"PRSS27","grey",0
"PRSS35","grey",0
"PRSS36","grey",0
"PRSS42","blue",2
"PRSS45","brown",3
"PRSS48","grey",0
"PRSS8","brown",3
"PRSSL1","blue",2
"PRTG","grey",0
"PRTN3","blue",2
